id,month,year,production
93,2,2021,68330.46
93,3,2021,80855.54
93,4,2021,91139.74
45,1,2021,55503.3
45,2,2021,58783.14
45,3,2021,68123.15
45,4,2021,65980.73
25,1,2021,57934.61
25,2,2021,45244.41
25,3,2021,52577.61
25,4,2021,61162.27
259,1,2021,253930.69
259,2,2021,213097.49
259,3,2021,203926.91
259,4,2021,200583.82
145,1,2021,341466.74
145,2,2021,306989.27
145,3,2021,292570.77
145,4,2021,263224.66
163,1,2021,237951.23
163,2,2021,192231.46
163,3,2021,285005.48
163,4,2021,289647.09
136,1,2021,56011.2
136,2,2021,45499.53
136,3,2021,50618.25
136,4,2021,54173.93
264,1,2021,172706.94
264,2,2021,169696.09
264,3,2021,168383.54
264,4,2021,169901.46
165,1,2021,122280.45
165,2,2021,112182.79
165,3,2021,116242.22
165,4,2021,126712.41
164,1,2021,195294.96
164,2,2021,184794.47
164,3,2021,183583.14
164,4,2021,178333.05
142,1,2021,253017.56
142,2,2021,232809.5
142,3,2021,243031.86
142,4,2021,256864.62
109,1,2021,208488.54
109,2,2021,199247.44
109,3,2021,193858.95
109,4,2021,192804.64
100,1,2021,277027.48
100,2,2021,248948.59
100,3,2021,271789.4
100,4,2021,247568.06
152,1,2021,440560.73
152,2,2021,398148.53
152,3,2021,418012.45
152,4,2021,379358.29
266,1,2021,170272.12
266,2,2021,143777.65
266,3,2021,172189.86
266,4,2021,150597.78
73,1,2021,99161.56
73,2,2021,86544.28
73,3,2021,94903.04
73,4,2021,87529.77
54,1,2021,125019.09
54,2,2021,114776.57
54,3,2021,131597.74
54,4,2021,129556.34
7,1,2021,635618.86
7,2,2021,542455.36
7,3,2021,445256.05
7,4,2021,418010.88
36,1,2021,330552.51
36,2,2021,300273.7
36,3,2021,329040.9
36,4,2021,326898.11
128,1,2021,159942.26
128,2,2021,138950.61
128,3,2021,152872.0
128,4,2021,154051.41
9,1,2021,99698.26
9,2,2021,88088.95
9,3,2021,107043.27
9,4,2021,102225.88
108,1,2021,209742.91
108,2,2021,224561.21
108,3,2021,230957.54
108,4,2021,212689.52
127,1,2021,165734.79
127,2,2021,166964.08
127,3,2021,164203.13
127,4,2021,146621.33
194,1,2021,131783.08
194,2,2021,118931.71
194,3,2021,108471.66
194,4,2021,129098.63
15,1,2021,84093.74
15,2,2021,72171.1
15,3,2021,69089.77
15,4,2021,84182.21
52,1,2021,421276.04
52,2,2021,384360.64
52,3,2021,390992.31
52,4,2021,327415.43
155,1,2021,66399.85
155,2,2021,56051.25
155,3,2021,58757.31
155,4,2021,62955.33
77,1,2021,783075.0
77,2,2021,709179.12
77,3,2021,757634.78
77,4,2021,695656.25
131,1,2021,81481.97
131,2,2021,78152.68
131,3,2021,80211.83
131,4,2021,74923.11
98,1,2021,143280.03
98,2,2021,126163.05
98,3,2021,134511.97
98,4,2021,143762.34
101,1,2021,253979.15
101,2,2021,230391.16
101,3,2021,235542.18
101,4,2021,229026.86
182,1,2021,170402.88
182,2,2021,161070.56
182,3,2021,162830.15
182,4,2021,165382.01
139,1,2021,326104.82
139,2,2021,276814.59
139,3,2021,295306.81
139,4,2021,288088.44
267,1,2021,334302.3
267,2,2021,298031.05
267,3,2021,305611.57
267,4,2021,338295.64
84,1,2021,163883.07
84,2,2021,138592.36
84,3,2021,158769.02
84,4,2021,160758.74
179,1,2021,210880.72
179,2,2021,196758.72
179,3,2021,177625.32
179,4,2021,134614.07
263,1,2021,212633.15
263,2,2021,195290.82
263,3,2021,147347.07
263,4,2021,129695.63
86,1,2021,156756.79
86,2,2021,142175.25
86,3,2021,135799.21
86,4,2021,125209.54
275,1,2021,148470.09
275,2,2021,131052.6
275,3,2021,135004.97
275,4,2021,119274.57
215,1,2021,77415.63
215,2,2021,91846.81
215,3,2021,70213.32
215,4,2021,72622.94
3,1,2021,148470.09
3,2,2021,131052.6
3,3,2021,135004.97
3,4,2021,119274.57
240,1,2021,77415.63
240,2,2021,91846.81
240,3,2021,70213.32
240,4,2021,72622.94
245,1,2021,160445.0
245,2,2021,143838.16
245,3,2021,148122.59
245,4,2021,144660.81
23,1,2021,187625.17
23,2,2021,163278.94
23,3,2021,180167.01
23,4,2021,165501.88
173,1,2021,329544.85
173,2,2021,318156.58
173,3,2021,336192.84
173,4,2021,309865.96
122,1,2021,227840.83
122,2,2021,170095.02
122,3,2021,200690.9
122,4,2021,158308.86
166,1,2021,137163.84
166,2,2021,122183.39
166,3,2021,145546.68
166,4,2021,145961.82
119,1,2021,130147.59
119,2,2021,109910.88
119,3,2021,100312.67
119,4,2021,133002.47
272,1,2021,146148.79
272,2,2021,139465.16
272,3,2021,144058.3
272,4,2021,130198.55
190,1,2021,359831.96
190,2,2021,324106.09
190,3,2021,345014.07
190,4,2021,308455.35
238,1,2021,43312.51
238,2,2021,39066.19
238,3,2021,43048.86
238,4,2021,42459.87
167,1,2021,628052.41
167,2,2021,534865.62
167,3,2021,611715.18
167,4,2021,578642.24
168,1,2021,130980.09
168,2,2021,112872.86
168,3,2021,117460.47
168,4,2021,112280.68
27,1,2021,109382.08
27,2,2021,101458.2
27,3,2021,111836.95
27,4,2021,100557.58
230,1,2021,70060.22
230,2,2021,65022.2
230,3,2021,61643.91
230,4,2021,46232.52
1,1,2021,32147.36
1,2,2021,25813.79
1,3,2021,25407.93
1,4,2021,26977.98
148,1,2021,174497.38
148,2,2021,156827.51
148,3,2021,158567.7
148,4,2021,174315.14
169,1,2021,184654.54
169,2,2021,173380.68
169,3,2021,180888.59
169,4,2021,182666.47
149,1,2021,101192.84
149,2,2021,92986.75
149,3,2021,97512.24
149,4,2021,88510.44
253,1,2021,98106.03
253,2,2021,88661.69
253,3,2021,91233.63
253,4,2021,85066.46
254,1,2021,121231.24
254,2,2021,111284.45
254,3,2021,112586.13
254,4,2021,102639.34
50,1,2021,105046.34
50,2,2021,100220.87
50,3,2021,108664.17
50,4,2021,97204.31
71,1,2021,132841.8
71,2,2021,121769.54
71,3,2021,92453.39
71,4,2021,80445.54
19,1,2021,227458.67
19,2,2021,197539.74
19,3,2021,227576.61
19,4,2021,243249.08
187,1,2021,101465.47
187,2,2021,96000.15
187,3,2021,116120.51
187,4,2021,108687.06
91,1,2021,152099.41
91,2,2021,137654.52
91,3,2021,142374.07
91,4,2021,149283.85
115,1,2021,222935.29
115,2,2021,186717.37
115,3,2021,190607.84
115,4,2021,149861.55
10,1,2021,192431.14
10,2,2021,169477.36
10,3,2021,182148.4
10,4,2021,156256.49
5,1,2021,89088.21
5,2,2021,82455.06
5,3,2021,80256.43
5,4,2021,74144.99
26,1,2021,241108.58
26,2,2021,205560.36
26,3,2021,214534.81
26,4,2021,201114.62
232,1,2021,318703.63
232,2,2021,260291.61
232,3,2021,312296.58
232,4,2021,285735.61
61,1,2021,32838.35
61,2,2021,31642.96
61,3,2021,21625.96
61,4,2021,30354.88
257,1,2021,16433.35
257,2,2021,17909.84
257,3,2021,16438.34
257,4,2021,23810.8
59,1,2021,203969.62
59,2,2021,184177.25
59,3,2021,208669.32
59,4,2021,212847.43
221,1,2021,171136.82
221,2,2021,130339.72
221,3,2021,150754.24
221,4,2021,163804.95
87,1,2021,139445.7
87,2,2021,151916.33
87,3,2021,135047.55
87,4,2021,105954.0
60,1,2021,141734.81
60,2,2021,131040.67
60,3,2021,142805.25
60,4,2021,135906.94
94,1,2021,140340.85
94,2,2021,125937.34
94,3,2021,141271.79
94,4,2021,122354.49
233,1,2021,90094.49
233,2,2021,82285.47
233,3,2021,92643.18
233,4,2021,88609.06
63,1,2021,93094.81
63,2,2021,87493.58
63,3,2021,86250.26
63,4,2021,86368.77
183,1,2021,157526.38
183,2,2021,138865.21
183,3,2021,153408.97
183,4,2021,157576.19
102,1,2021,122601.01
102,2,2021,112975.47
102,3,2021,114416.98
102,4,2021,122139.79
64,1,2021,149750.05
64,2,2021,136369.78
64,3,2021,143084.57
64,4,2021,130910.0
160,1,2021,69627.42
160,2,2021,74636.69
160,3,2021,70531.82
160,4,2021,70699.21
