id,month,year,production
221,4,2021,145758.11
87,1,2021,137415.63
87,2,2021,151336.34
87,3,2021,135675.18
87,4,2021,107688.25
60,1,2021,142767.39
60,2,2021,131520.17
60,3,2021,143833.71
60,4,2021,136568.59
94,1,2021,141757.12
94,2,2021,127636.48
94,3,2021,142783.84
94,4,2021,124220.73
233,1,2021,87586.35
233,2,2021,80603.62
233,3,2021,89918.76
233,4,2021,86322.6
63,1,2021,92745.66
63,2,2021,86801.91
63,3,2021,85510.55
63,4,2021,85673.07
183,1,2021,160253.03
183,2,2021,142117.54
183,3,2021,157990.3
183,4,2021,163235.49
102,1,2021,126966.04
102,2,2021,117306.13
102,3,2021,118809.86
102,4,2021,126649.71
64,1,2021,144459.57
64,2,2021,132179.05
64,3,2021,138755.52
64,4,2021,127606.42
160,1,2021,73171.45
160,2,2021,78521.9
160,3,2021,73928.16
160,4,2021,73995.76
189,1,2021,207065.61
189,2,2021,176930.58
189,3,2021,200557.35
189,4,2021,185084.62
35,1,2021,48345.24
35,2,2021,49225.48
35,3,2021,56479.96
35,4,2021,44611.69
112,1,2021,164419.62
112,2,2021,151518.64
112,3,2021,163865.87
112,4,2021,151502.08
106,1,2021,225148.36
106,2,2021,186420.04
106,3,2021,162945.01
106,4,2021,210652.01
242,1,2021,155052.97
242,2,2021,138891.58
242,3,2021,156442.53
242,4,2021,154309.09
138,1,2021,106613.16
138,2,2021,87146.13
138,3,2021,92400.87
138,4,2021,93201.24
171,1,2021,234810.37
171,2,2021,201250.58
171,3,2021,228732.22
171,4,2021,233203.48
83,1,2021,226905.61
83,2,2021,209305.17
83,3,2021,222942.96
83,4,2021,208330.53
235,1,2021,102242.83
235,2,2021,81837.46
235,3,2021,88679.19
235,4,2021,84064.76
125,1,2021,114007.55
125,2,2021,100391.94
125,3,2021,106777.81
125,4,2021,99915.96
116,1,2021,92942.47
116,2,2021,88249.05
116,3,2021,101935.13
116,4,2021,98799.29
191,1,2021,61313.85
191,2,2021,47044.76
191,3,2021,47592.15
191,4,2021,46930.03
42,1,2021,58602.73
42,2,2021,52075.13
42,3,2021,48883.93
42,4,2021,54033.74
218,1,2021,108657.22
218,2,2021,95478.92
218,3,2021,103972.15
218,4,2021,101196.19
241,1,2021,232063.96
241,2,2021,194369.3
241,3,2021,199426.35
241,4,2021,176973.61
198,1,2021,137021.21
198,2,2021,124161.47
198,3,2021,137572.72
198,4,2021,111078.67
226,1,2021,162663.77
226,2,2021,179762.99
226,3,2021,146743.06
226,4,2021,136799.58
216,1,2021,279979.44
216,2,2021,254528.61
216,3,2021,281266.22
216,4,2021,300062.11
185,1,2021,144651.29
185,2,2021,133359.46
185,3,2021,142434.74
185,4,2021,144288.95
21,1,2021,270666.91
21,2,2021,241326.96
21,3,2021,269528.81
21,4,2021,269926.84
214,1,2021,476239.63
214,2,2021,405488.48
214,3,2021,390796.18
214,4,2021,340548.03
78,1,2021,201736.47
78,2,2021,185465.84
78,3,2021,194126.88
78,4,2021,187041.6
276,1,2021,243330.85
276,2,2021,220945.64
276,3,2021,177576.39
276,4,2021,154895.63
16,1,2021,183581.39
16,2,2021,164361.77
16,3,2021,177067.71
16,4,2021,165522.5
17,1,2021,208909.01
17,2,2021,196459.01
17,3,2021,203772.64
17,4,2021,204977.52
236,1,2021,52647.77
236,2,2021,46530.63
236,3,2021,49416.06
236,4,2021,51322.96
92,1,2021,54489.43
92,2,2021,49862.58
92,3,2021,59805.21
92,4,2021,49149.61
29,1,2021,111295.54
29,2,2021,97654.33
29,3,2021,111224.4
29,4,2021,107987.51
177,1,2021,94619.34
177,2,2021,89859.79
177,3,2021,92122.97
177,4,2021,98872.88
277,1,2021,376315.6
277,2,2021,336693.48
277,3,2021,384334.68
277,4,2021,372299.03
88,1,2021,219391.91
88,2,2021,197009.12
88,3,2021,187357.55
88,4,2021,176259.24
13,1,2021,244798.82
13,2,2021,237039.88
13,3,2021,250355.53
13,4,2021,217469.19
117,1,2021,82209.7
117,2,2021,76133.75
117,3,2021,82048.37
117,4,2021,79544.08
129,1,2021,98553.4
129,2,2021,102500.34
129,3,2021,104299.09
129,4,2021,86568.77
222,1,2021,143922.11
222,2,2021,139992.86
222,3,2021,135824.84
222,4,2021,108019.66
11,1,2021,57414.79
11,2,2021,61206.59
11,3,2021,67539.97
11,4,2021,69354.99
255,1,2021,156234.48
255,2,2021,161287.44
255,3,2021,136088.74
255,4,2021,171393.36
204,1,2021,159512.66
204,2,2021,160320.48
204,3,2021,138535.84
204,4,2021,177209.89
237,1,2021,147402.28
237,2,2021,144321.56
237,3,2021,147910.16
237,4,2021,159418.6
212,1,2021,351.79
212,2,2021,-1142.23
212,3,2021,-26.25
212,4,2021,-2042.28
75,1,2021,238956.73
75,2,2021,215751.04
75,3,2021,233216.72
75,4,2021,227722.75
197,1,2021,101377.57
197,2,2021,96747.79
197,3,2021,87232.63
197,4,2021,104098.54
247,1,2021,174941.89
247,2,2021,182935.12
247,3,2021,174905.15
247,4,2021,157829.84
249,1,2021,318219.45
249,2,2021,263859.08
249,3,2021,315122.88
249,4,2021,323839.47
18,1,2021,141795.9
18,2,2021,129452.23
18,3,2021,143637.98
18,4,2021,118388.1
62,1,2021,341856.53
62,2,2021,347197.12
62,3,2021,258179.44
62,4,2021,235721.53
158,1,2021,206610.15
158,2,2021,189958.9
158,3,2021,196562.14
158,4,2021,208702.17
141,1,2021,97956.99
141,2,2021,86179.38
141,3,2021,96045.37
141,4,2021,90248.22
156,1,2021,383130.7
156,2,2021,355633.32
156,3,2021,401697.08
156,4,2021,406382.7
150,1,2021,212920.26
150,2,2021,185361.66
150,3,2021,205538.14
150,4,2021,219053.92
252,1,2021,261207.96
252,2,2021,232149.49
252,3,2021,257337.77
252,4,2021,241688.61
132,1,2021,271292.79
132,2,2021,237866.78
132,3,2021,264858.61
132,4,2021,221774.73
203,1,2021,158068.6
203,2,2021,162584.22
203,3,2021,109576.03
203,4,2021,101701.91
113,1,2021,269786.12
113,2,2021,257729.2
113,3,2021,259613.58
113,4,2021,254830.38
206,1,2021,149813.71
206,2,2021,139530.02
206,3,2021,144502.38
206,4,2021,159327.59
53,1,2021,83483.05
53,2,2021,75187.1
53,3,2021,80693.99
53,4,2021,82257.21
97,1,2021,312305.38
97,2,2021,289494.45
97,3,2021,289207.42
97,4,2021,276460.35
195,1,2021,151817.25
195,2,2021,127693.11
195,3,2021,149564.03
195,4,2021,154936.72
28,1,2021,283878.44
28,2,2021,264565.72
28,3,2021,287445.48
28,4,2021,285304.11
153,1,2021,326596.6
153,2,2021,330678.87
153,3,2021,301917.67
153,4,2021,262318.12
137,1,2021,185507.77
137,2,2021,168836.4
137,3,2021,175103.91
137,4,2021,180912.63
268,1,2021,154542.35
268,2,2021,145922.49
268,3,2021,141314.62
268,4,2021,149822.92
175,1,2021,137918.18
175,2,2021,120002.46
175,3,2021,142573.31
175,4,2021,145371.64
140,1,2021,190037.88
140,2,2021,155365.21
140,3,2021,139835.65
140,4,2021,173192.24
200,1,2021,212828.56
200,2,2021,192794.41
200,3,2021,212711.59
200,4,2021,207810.52
210,1,2021,199962.27
210,2,2021,195174.52
210,3,2021,193936.94
210,4,2021,221810.66
284,1,2021,146827.56
284,2,2021,133618.79
284,3,2021,141517.95
284,4,2021,147694.02
217,1,2021,106068.84
217,2,2021,102329.98
217,3,2021,93636.06
217,4,2021,110510.29
96,1,2021,92163.59
96,2,2021,84112.94
96,3,2021,91984.68
96,4,2021,79637.51
103,1,2021,121729.83
103,2,2021,115110.63
103,3,2021,116309.06
103,4,2021,119964.46
12,1,2021,100360.33
12,2,2021,87521.18
12,3,2021,99313.47
12,4,2021,103954.69
211,1,2021,111577.43
211,2,2021,100059.08
211,3,2021,106176.36
211,4,2021,108252.14
174,1,2021,220153.85
174,2,2021,218109.65
174,3,2021,204049.99
174,4,2021,237193.89
41,1,2021,182742.72
41,2,2021,171077.45
41,3,2021,145325.93
41,4,2021,124780.2
278,1,2021,186947.99
278,2,2021,159409.42
278,3,2021,181979.97
278,4,2021,153803.07
89,1,2021,158863.15
89,2,2021,150653.54
89,3,2021,153412.72
89,4,2021,159305.85
213,1,2021,172916.51
213,2,2021,156194.38
213,3,2021,166480.51
213,4,2021,149074.63
146,1,2021,253081.72
146,2,2021,250322.72
146,3,2021,218053.89
146,4,2021,182453.3
79,1,2021,148672.68
79,2,2021,126025.58
79,3,2021,144296.82
79,4,2021,147879.43
47,1,2021,367733.99
47,2,2021,308443.33
47,3,2021,291305.15
47,4,2021,221624.79
209,1,2021,240715.02
209,2,2021,232345.15
209,3,2021,235931.72
209,4,2021,196890.95
269,1,2021,167935.22
269,2,2021,147738.16
269,3,2021,171592.7
269,4,2021,168379.38
161,1,2021,212697.3
161,2,2021,195860.15
161,3,2021,158413.65
161,4,2021,158750.95
134,1,2021,132937.74
134,2,2021,147399.24
134,3,2021,132664.33
134,4,2021,87342.7
14,1,2021,230369.98
14,2,2021,207728.53
14,3,2021,218646.58
14,4,2021,231691.64
110,1,2021,63559.66
110,2,2021,55992.35
110,3,2021,58887.24
110,4,2021,48847.06
118,1,2021,184751.08
118,2,2021,164939.02
118,3,2021,182781.09
118,4,2021,184911.37
192,1,2021,146974.33
192,2,2021,124013.76
192,3,2021,124419.72
192,4,2021,99151.34
4,1,2021,77553.37
4,2,2021,60948.44
4,3,2021,73464.82
4,4,2021,90640.62
279,1,2021,160613.8
279,2,2021,133695.34
279,3,2021,150570.97
279,4,2021,167126.94
72,1,2021,266979.41
72,2,2021,238914.97
72,3,2021,274708.57
72,4,2021,259757.83
123,1,2021,249620.48
123,2,2021,200206.57
123,3,2021,186960.66
123,4,2021,160442.09
144,1,2021,320531.99
144,2,2021,277689.07
144,3,2021,247691.9
144,4,2021,224652.83
178,1,2021,221037.62
178,2,2021,194834.35
178,3,2021,225640.47
178,4,2021,201903.95
80,1,2021,95958.15
80,2,2021,87474.15
80,3,2021,95524.89
80,4,2021,98064.04
55,1,2021,135946.51
55,2,2021,132038.19
55,3,2021,143359.9
55,4,2021,148018.46
65,1,2021,136254.16
65,2,2021,92809.0
65,3,2021,128473.71
65,4,2021,120188.49
261,1,2021,227140.75
261,2,2021,211305.58
261,3,2021,223614.87
261,4,2021,232439.6
58,1,2021,303407.58
58,2,2021,265132.45
58,3,2021,297945.18
58,4,2021,276315.01
184,1,2021,351592.51
184,2,2021,308097.57
184,3,2021,345689.5
184,4,2021,352586.09
38,1,2021,275435.85
38,2,2021,230105.03
38,3,2021,256351.3
38,4,2021,262966.72
30,1,2021,103823.76
30,2,2021,96902.65
30,3,2021,106019.0
30,4,2021,99941.97
281,1,2021,67173.12
281,2,2021,59668.46
281,3,2021,65789.72
281,4,2021,68017.86
95,1,2021,109595.59
95,2,2021,102247.9
95,3,2021,107313.57
95,4,2021,109445.17
170,1,2021,148345.26
170,2,2021,134578.73
170,3,2021,148287.24
170,4,2021,151480.62
205,1,2021,170178.31
205,2,2021,146953.27
205,3,2021,147309.21
205,4,2021,149421.18
151,1,2021,154355.73
151,2,2021,133056.84
151,3,2021,143110.91
151,4,2021,134762.15
37,1,2021,136745.52
37,2,2021,125944.97
37,3,2021,134374.55
37,4,2021,129373.56
196,1,2021,359416.73
196,2,2021,322559.68
196,3,2021,364732.59
196,4,2021,342873.93
224,1,2021,85560.83
224,2,2021,74420.51
224,3,2021,72839.02
224,4,2021,78631.5
260,1,2021,236359.81
260,2,2021,214399.74
260,3,2021,238960.89
260,4,2021,240399.07
124,1,2021,162934.02
124,2,2021,147624.83
124,3,2021,168145.95
124,4,2021,145329.46
223,1,2021,131691.37
223,2,2021,111958.53
223,3,2021,129849.12
223,4,2021,128651.36
219,1,2021,128244.09
219,2,2021,99705.49
219,3,2021,108703.7
219,4,2021,108109.16
107,1,2021,203627.24
107,2,2021,185682.57
107,3,2021,200087.51
107,4,2021,207027.16
31,1,2021,169723.1
31,2,2021,156840.67
31,3,2021,162739.14
31,4,2021,182052.53
99,1,2021,100457.05
99,2,2021,79979.08
99,3,2021,79613.23
99,4,2021,93424.76
104,1,2021,86085.84
104,2,2021,79816.96
104,3,2021,80173.62
104,4,2021,87410.62
162,1,2021,441332.87
162,2,2021,333597.09
162,3,2021,400591.79
162,4,2021,442461.85
273,1,2021,131926.62
273,2,2021,96643.68
273,3,2021,132024.83
273,4,2021,111923.63
74,1,2021,308754.07
74,2,2021,277251.46
74,3,2021,291668.19
74,4,2021,283831.71
270,1,2021,128682.64
270,2,2021,110075.67
270,3,2021,126770.38
270,4,2021,115579.73
180,1,2021,196875.2
180,2,2021,176290.56
180,3,2021,188056.62
180,4,2021,189915.28
199,1,2021,156532.94
199,2,2021,111573.26
199,3,2021,156964.6
199,4,2021,126002.97
274,1,2021,126045.45
274,2,2021,118940.89
274,3,2021,130042.27
274,4,2021,106710.68
76,1,2021,156376.84
76,2,2021,143572.4
76,3,2021,150507.95
76,4,2021,152908.64
6,1,2021,454639.89
6,2,2021,413781.53
6,3,2021,461540.32
6,4,2021,432618.15
250,1,2021,944667.56
250,2,2021,888390.26
250,3,2021,966333.72
250,4,2021,865609.53
271,1,2021,153543.68
271,2,2021,137176.01
271,3,2021,150654.82
271,4,2021,139851.75
85,1,2021,183454.63
85,2,2021,172415.57
85,3,2021,178182.83
85,4,2021,163324.16
32,1,2021,361488.87
32,2,2021,334522.08
32,3,2021,333189.48
32,4,2021,338414.45
48,1,2021,259589.8
48,2,2021,225127.04
48,3,2021,217389.45
48,4,2021,252823.29
51,1,2021,140671.14
51,2,2021,124705.49
51,3,2021,134896.22
51,4,2021,127068.11
66,1,2021,547081.38
66,2,2021,522568.79
66,3,2021,536962.73
66,4,2021,495234.86
147,1,2021,214722.38
147,2,2021,208740.31
147,3,2021,203310.97
147,4,2021,172455.95
81,1,2021,89143.22
81,2,2021,78977.77
81,3,2021,67450.12
81,4,2021,78398.95
46,1,2021,80055.74
46,2,2021,80713.2
46,3,2021,79937.77
46,4,2021,70278.4
22,1,2021,90704.28
22,2,2021,92896.31
22,3,2021,80999.56
22,4,2021,83191.59
121,1,2021,290825.86
121,2,2021,277929.14
121,3,2021,298824.96
121,4,2021,267842.09
244,1,2021,129053.86
244,2,2021,116451.49
244,3,2021,112401.16
244,4,2021,102535.43
33,1,2021,114470.26
33,2,2021,91255.36
33,3,2021,113841.29
33,4,2021,90626.39
126,1,2021,742470.4
126,2,2021,648985.95
126,3,2021,741590.16
126,4,2021,565248.71
49,1,2021,240849.1
49,2,2021,279431.38
49,3,2021,304937.21
49,4,2021,221216.33
243,1,2021,60576.81
243,2,2021,56482.24
243,3,2021,49024.84
243,4,2021,40446.49
67,1,2021,68972.15
67,2,2021,60061.85
67,3,2021,34858.32
67,4,2021,31379.09
