id,month,year,production
263,1,2021,228521.56
263,2,2021,188659.13
263,3,2021,124648.45
263,4,2021,124214.31
86,1,2021,155300.56
86,2,2021,142392.2
86,3,2021,143816.36
86,4,2021,145909.47
275,1,2021,153949.07
275,2,2021,128951.58
275,3,2021,174222.73
275,4,2021,114685.08
215,1,2021,76409.98
215,2,2021,85779.17
215,3,2021,71491.36
215,4,2021,76788.76
3,1,2021,153949.07
3,2,2021,128951.58
3,3,2021,174222.73
3,4,2021,114685.08
240,1,2021,76279.41
240,2,2021,88774.26
240,3,2021,71491.36
240,4,2021,76788.76
245,1,2021,159591.53
245,2,2021,135176.12
245,3,2021,143697.66
245,4,2021,142027.86
23,1,2021,187743.3
23,2,2021,168518.35
23,3,2021,171810.91
23,4,2021,168125.67
173,1,2021,302005.89
173,2,2021,302005.89
173,3,2021,329604.8
173,4,2021,300960.06
122,1,2021,245704.2
122,2,2021,158789.71
122,3,2021,177911.97
122,4,2021,154120.13
166,1,2021,135568.74
166,2,2021,110424.14
166,3,2021,141065.03
166,4,2021,135878.59
119,1,2021,131927.09
119,2,2021,111170.83
119,3,2021,97429.05
119,4,2021,131426.32
272,1,2021,142735.81
272,2,2021,140224.85
272,3,2021,145039.9
272,4,2021,126243.16
190,1,2021,345118.57
190,2,2021,340879.93
190,3,2021,350516.39
190,4,2021,340271.81
238,1,2021,42633.14
238,2,2021,36008.4
238,3,2021,42189.6
238,4,2021,39016.53
167,1,2021,634261.43
167,2,2021,547383.73
167,3,2021,595204.76
167,4,2021,588047.72
168,1,2021,135439.9
168,2,2021,120936.78
168,3,2021,120936.78
168,4,2021,120936.78
27,1,2021,117750.22
27,2,2021,110390.65
27,3,2021,117750.22
27,4,2021,103999.45
230,1,2021,58525.36
230,2,2021,53754.01
230,3,2021,59640.87
230,4,2021,41052.07
1,1,2021,33967.83
1,2,2021,30498.4
1,3,2021,30069.05
1,4,2021,29646.0
148,1,2021,163354.73
148,2,2021,152789.48
148,3,2021,152065.83
148,4,2021,170862.76
169,1,2021,177530.63
169,2,2021,176032.74
169,3,2021,181267.25
169,4,2021,186077.35
149,1,2021,101754.44
149,2,2021,96256.84
149,3,2021,95723.09
149,4,2021,89961.85
253,1,2021,98642.38
253,2,2021,87595.77
253,3,2021,91117.74
253,4,2021,85511.15
254,1,2021,147884.86
254,2,2021,140533.92
254,3,2021,148739.57
254,4,2021,113078.2
50,1,2021,104721.18
50,2,2021,102054.68
50,3,2021,111148.9
50,4,2021,101760.24
71,1,2021,128218.02
71,2,2021,117155.15
71,3,2021,109922.35
71,4,2021,109490.38
19,1,2021,220900.83
19,2,2021,184007.46
19,3,2021,214350.65
19,4,2021,229370.52
187,1,2021,101271.86
187,2,2021,89753.82
187,3,2021,104818.9
187,4,2021,107585.24
91,1,2021,162048.27
91,2,2021,157907.95
91,3,2021,157907.95
91,4,2021,157907.95
115,1,2021,207873.49
115,2,2021,188883.13
115,3,2021,195989.19
115,4,2021,133197.86
10,1,2021,191766.35
10,2,2021,177491.94
10,3,2021,189883.15
10,4,2021,152629.56
5,1,2021,93952.12
5,2,2021,81733.06
5,3,2021,77957.75
5,4,2021,73495.3
26,1,2021,235835.56
26,2,2021,207067.65
26,3,2021,207067.65
26,4,2021,194787.12
232,1,2021,316627.36
232,2,2021,284434.01
232,3,2021,316627.36
232,4,2021,313751.7
61,1,2021,32154.63
61,2,2021,34311.08
61,3,2021,20907.43
61,4,2021,30819.57
257,1,2021,19514.59
257,2,2021,19514.59
257,3,2021,17213.8
257,4,2021,22152.62
59,1,2021,199839.68
59,2,2021,187869.35
59,3,2021,200534.09
59,4,2021,200534.09
221,1,2021,159544.96
221,2,2021,118660.04
221,3,2021,122071.31
221,4,2021,156185.5
87,1,2021,138639.79
87,2,2021,135027.86
87,3,2021,128332.01
87,4,2021,105958.15
60,1,2021,145149.17
60,2,2021,123858.9
60,3,2021,144275.48
60,4,2021,122985.21
94,1,2021,138329.72
94,2,2021,130453.42
94,3,2021,138106.34
94,4,2021,128630.68
233,1,2021,83187.86
233,2,2021,73575.38
233,3,2021,86994.05
233,4,2021,84215.26
63,1,2021,92354.96
63,2,2021,92501.21
63,3,2021,85403.19
63,4,2021,85403.19
183,1,2021,181053.39
183,2,2021,142342.75
183,3,2021,163757.46
183,4,2021,182354.04
102,1,2021,123647.03
102,2,2021,115155.49
102,3,2021,115619.51
102,4,2021,122751.1
64,1,2021,152639.64
64,2,2021,134628.99
64,3,2021,134628.99
64,4,2021,131078.52
160,1,2021,80385.81
160,2,2021,92856.79
160,3,2021,78987.95
160,4,2021,79142.2
189,1,2021,179474.79
189,2,2021,153542.81
189,3,2021,192442.88
189,4,2021,161112.59
35,1,2021,49637.54
35,2,2021,49637.54
35,3,2021,49123.07
35,4,2021,45921.22
112,1,2021,161714.24
112,2,2021,152512.12
112,3,2021,167197.35
112,4,2021,153882.73
106,1,2021,217389.67
106,2,2021,204231.52
106,3,2021,163363.18
106,4,2021,215940.46
242,1,2021,150470.98
242,2,2021,133980.74
242,3,2021,152868.6
242,4,2021,150319.72
138,1,2021,122456.51
138,2,2021,101710.32
138,3,2021,104808.97
138,4,2021,101865.01
171,1,2021,229387.85
171,2,2021,192717.38
171,3,2021,230316.3
171,4,2021,229387.85
83,1,2021,221573.58
83,2,2021,206850.63
83,3,2021,227028.39
83,4,2021,210148.0
235,1,2021,109123.72
235,2,2021,84352.92
235,3,2021,95559.97
235,4,2021,84240.38
125,1,2021,132942.24
125,2,2021,102880.92
125,3,2021,128842.5
125,4,2021,99099.57
116,1,2021,103159.66
116,2,2021,88954.24
116,3,2021,107162.45
116,4,2021,105928.93
191,1,2021,64176.32
191,2,2021,45894.19
191,3,2021,39359.57
191,4,2021,39359.57
42,1,2021,62325.86
42,2,2021,55460.53
42,3,2021,46425.23
42,4,2021,58883.99
218,1,2021,114147.26
218,2,2021,86713.43
218,3,2021,114147.26
218,4,2021,113200.55
241,1,2021,236663.17
241,2,2021,184611.17
241,3,2021,180710.75
241,4,2021,160579.22
198,1,2021,159984.89
198,2,2021,113003.05
198,3,2021,155357.54
198,4,2021,99474.66
226,1,2021,147224.21
226,2,2021,147224.21
226,3,2021,147224.21
226,4,2021,119614.86
216,1,2021,249307.6
216,2,2021,249431.7
216,3,2021,252476.92
216,4,2021,283926.19
185,1,2021,136715.4
185,2,2021,146204.28
185,3,2021,147065.94
185,4,2021,149724.12
21,1,2021,257610.15
21,2,2021,241234.6
21,3,2021,265549.73
21,4,2021,265549.73
214,1,2021,461413.47
214,2,2021,398647.44
214,3,2021,398647.44
214,4,2021,385111.24
78,1,2021,178402.44
78,2,2021,155493.5
78,3,2021,160014.57
78,4,2021,162069.68
276,1,2021,299498.48
276,2,2021,245476.07
276,3,2021,188746.21
276,4,2021,169043.3
16,1,2021,160023.07
16,2,2021,155773.74
16,3,2021,157335.52
16,4,2021,154174.69
17,1,2021,193708.99
17,2,2021,188075.02
17,3,2021,195403.9
17,4,2021,195403.9
236,1,2021,59172.92
236,2,2021,45463.01
236,3,2021,52629.19
236,4,2021,55165.8
92,1,2021,60582.11
92,2,2021,42628.97
92,3,2021,57908.92
92,4,2021,51408.93
29,1,2021,125291.65
29,2,2021,110927.56
29,3,2021,125291.65
29,4,2021,119681.36
177,1,2021,85090.67
177,2,2021,83129.26
177,3,2021,86500.93
177,4,2021,89507.4
277,1,2021,366798.86
277,2,2021,297550.15
277,3,2021,371088.22
277,4,2021,363909.73
88,1,2021,227817.1
88,2,2021,221524.74
88,3,2021,188918.89
88,4,2021,178688.22
13,1,2021,228080.24
13,2,2021,226498.08
13,3,2021,237713.23
13,4,2021,204325.95
117,1,2021,83945.36
117,2,2021,86895.12
117,3,2021,88517.99
117,4,2021,81818.64
129,1,2021,84365.32
129,2,2021,97131.86
129,3,2021,112127.97
129,4,2021,71372.13
222,1,2021,152005.32
222,2,2021,139871.05
222,3,2021,139132.0
222,4,2021,97174.87
11,1,2021,56099.07
11,2,2021,57254.45
11,3,2021,62478.27
11,4,2021,62478.27
255,1,2021,158236.43
255,2,2021,158876.73
255,3,2021,144276.27
255,4,2021,174623.29
204,1,2021,155273.22
204,2,2021,156310.55
204,3,2021,134914.38
204,4,2021,167922.44
237,1,2021,137759.49
237,2,2021,137261.7
237,3,2021,137759.49
237,4,2021,150018.99
212,1,2021,1448.09
212,2,2021,1202.17
212,3,2021,1688.72
212,4,2021,820.49
75,1,2021,247680.16
75,2,2021,213443.78
75,3,2021,246527.48
75,4,2021,231292.74
197,1,2021,96153.91
197,2,2021,96081.67
197,3,2021,78676.97
197,4,2021,106007.55
247,1,2021,168435.13
247,2,2021,170063.26
247,3,2021,166621.0
247,4,2021,158117.6
249,1,2021,295429.07
249,2,2021,227053.87
249,3,2021,295429.07
249,4,2021,295303.2
18,1,2021,140946.36
18,2,2021,133377.26
18,3,2021,150877.55
18,4,2021,122166.05
62,1,2021,330832.41
62,2,2021,360921.43
62,3,2021,236100.02
62,4,2021,238349.39
158,1,2021,191120.52
158,2,2021,189058.97
158,3,2021,179231.1
158,4,2021,194043.29
141,1,2021,100813.75
141,2,2021,93517.77
141,3,2021,102176.95
141,4,2021,90151.69
156,1,2021,400467.33
156,2,2021,373012.43
156,3,2021,419305.87
156,4,2021,411549.88
150,1,2021,200988.23
150,2,2021,174547.61
150,3,2021,197828.94
150,4,2021,202747.43
252,1,2021,255815.69
252,2,2021,234350.38
252,3,2021,241275.93
252,4,2021,230329.77
132,1,2021,249010.55
132,2,2021,253133.04
132,3,2021,247946.07
132,4,2021,238454.79
203,1,2021,152018.34
203,2,2021,164409.39
203,3,2021,125722.53
203,4,2021,57371.94
113,1,2021,268859.0
113,2,2021,269351.25
113,3,2021,268393.11
113,4,2021,260362.36
206,1,2021,143134.44
206,2,2021,135930.48
206,3,2021,138720.99
206,4,2021,149083.09
53,1,2021,78740.69
53,2,2021,69516.49
53,3,2021,79220.81
53,4,2021,85249.55
97,1,2021,310222.48
97,2,2021,301596.33
97,3,2021,280394.17
97,4,2021,272688.59
195,1,2021,145212.31
195,2,2021,129037.94
195,3,2021,142414.17
195,4,2021,148593.42
28,1,2021,293487.52
28,2,2021,309359.4
28,3,2021,304066.55
28,4,2021,306455.82
153,1,2021,396371.28
153,2,2021,400093.32
153,3,2021,280263.59
153,4,2021,251739.33
137,1,2021,183714.14
137,2,2021,156676.91
137,3,2021,183866.97
137,4,2021,184807.99
268,1,2021,149806.77
268,2,2021,142850.36
268,3,2021,139088.88
268,4,2021,148873.35
175,1,2021,133080.55
175,2,2021,105625.56
175,3,2021,134525.15
175,4,2021,134525.15
140,1,2021,182777.44
140,2,2021,164627.94
140,3,2021,125488.15
140,4,2021,178259.73
200,1,2021,219292.8
200,2,2021,177649.11
200,3,2021,219292.8
200,4,2021,207025.74
210,1,2021,193161.21
210,2,2021,196884.18
210,3,2021,196469.08
210,4,2021,223381.43
284,1,2021,140629.83
284,2,2021,127626.92
284,3,2021,130129.21
284,4,2021,134885.94
217,1,2021,90648.63
217,2,2021,97061.91
217,3,2021,89287.08
217,4,2021,104864.09
96,1,2021,86290.02
96,2,2021,77245.23
96,3,2021,85882.52
96,4,2021,77991.15
103,1,2021,117390.31
103,2,2021,112470.14
103,3,2021,108832.23
103,4,2021,115746.63
12,1,2021,103712.71
12,2,2021,101665.81
12,3,2021,103991.63
12,4,2021,107296.95
211,1,2021,95249.93
211,2,2021,99311.51
211,3,2021,107864.03
211,4,2021,109907.01
174,1,2021,198366.77
174,2,2021,202042.48
174,3,2021,194436.62
174,4,2021,209902.65
41,1,2021,186152.65
41,2,2021,182011.51
41,3,2021,149523.7
41,4,2021,107207.66
278,1,2021,198241.31
278,2,2021,172382.02
278,3,2021,196510.0
278,4,2021,160328.3
89,1,2021,159582.13
89,2,2021,149468.01
89,3,2021,148143.09
89,4,2021,159254.64
213,1,2021,150156.67
213,2,2021,148103.85
213,3,2021,150156.67
213,4,2021,143189.16
146,1,2021,241360.75
146,2,2021,251201.04
146,3,2021,212489.88
146,4,2021,186075.58
79,1,2021,154895.82
79,2,2021,123029.59
79,3,2021,147421.3
79,4,2021,155472.49
47,1,2021,372694.8
47,2,2021,306068.44
47,3,2021,290040.16
47,4,2021,196754.72
209,1,2021,240839.94
209,2,2021,218219.47
209,3,2021,217869.04
209,4,2021,196528.68
269,1,2021,172275.47
269,2,2021,142714.67
269,3,2021,174325.85
269,4,2021,172855.89
161,1,2021,237130.59
161,2,2021,217755.04
161,3,2021,187873.9
161,4,2021,185264.0
134,1,2021,127289.07
134,2,2021,159288.93
134,3,2021,132905.85
134,4,2021,68916.27
14,1,2021,228534.94
14,2,2021,207736.08
14,3,2021,218398.34
14,4,2021,240924.44
110,1,2021,67198.57
110,2,2021,57316.31
110,3,2021,62038.42
110,4,2021,49380.43
118,1,2021,184421.53
118,2,2021,176682.93
118,3,2021,181474.04
118,4,2021,195732.04
192,1,2021,133911.2
192,2,2021,123531.09
192,3,2021,123531.09
192,4,2021,81697.76
4,1,2021,64426.49
4,2,2021,62669.94
4,3,2021,66034.62
4,4,2021,87300.06
279,1,2021,153475.78
279,2,2021,127586.95
279,3,2021,145979.94
279,4,2021,159956.53
72,1,2021,254461.25
72,2,2021,179804.4
72,3,2021,276303.55
72,4,2021,233261.51
123,1,2021,231658.18
123,2,2021,205661.07
123,3,2021,206094.31
123,4,2021,159302.27
144,1,2021,330401.19
144,2,2021,275335.96
144,3,2021,227216.31
144,4,2021,225963.26
178,1,2021,236564.77
178,2,2021,220466.87
178,3,2021,236895.38
178,4,2021,234949.36
80,1,2021,96050.46
80,2,2021,76437.4
80,3,2021,99018.61
80,4,2021,99547.26
55,1,2021,134513.17
55,2,2021,133392.58
55,3,2021,141044.84
55,4,2021,141680.08
65,1,2021,140898.53
65,2,2021,100504.72
65,3,2021,131348.81
65,4,2021,129195.07
261,1,2021,214634.89
261,2,2021,170969.1
261,3,2021,206089.33
261,4,2021,214128.15
58,1,2021,306964.75
58,2,2021,283092.51
58,3,2021,306964.75
58,4,2021,291943.52
184,1,2021,317635.72
184,2,2021,295978.22
184,3,2021,321749.24
184,4,2021,322251.28
38,1,2021,274309.48
38,2,2021,218516.39
38,3,2021,265947.3
38,4,2021,265947.3
30,1,2021,108044.43
30,2,2021,98309.97
30,3,2021,132655.02
30,4,2021,100629.58
281,1,2021,60694.18
281,2,2021,49661.73
281,3,2021,62762.62
281,4,2021,59665.68
95,1,2021,119769.03
95,2,2021,112351.58
95,3,2021,115101.57
95,4,2021,133960.16
170,1,2021,149609.6
170,2,2021,148569.77
170,3,2021,148569.77
170,4,2021,159851.71
205,1,2021,178030.22
205,2,2021,158848.33
205,3,2021,158848.33
205,4,2021,156699.36
151,1,2021,124510.61
151,2,2021,129305.95
151,3,2021,124929.11
151,4,2021,128153.04
37,1,2021,167814.35
37,2,2021,136581.9
37,3,2021,166701.28
37,4,2021,147011.15
196,1,2021,330063.72
196,2,2021,300398.69
196,3,2021,332401.06
196,4,2021,319108.13
224,1,2021,95021.85
224,2,2021,80692.95
224,3,2021,80692.95
224,4,2021,81388.0
260,1,2021,227781.1
260,2,2021,214106.33
260,3,2021,227781.1
260,4,2021,232309.67
124,1,2021,161002.99
124,2,2021,153943.17
124,3,2021,161002.99
124,4,2021,156334.12
223,1,2021,124208.54
223,2,2021,104290.38
223,3,2021,124208.54
223,4,2021,137177.4
219,1,2021,125347.59
219,2,2021,93092.67
219,3,2021,105160.52
219,4,2021,102984.71
107,1,2021,219554.21
107,2,2021,200349.81
107,3,2021,216534.5
107,4,2021,216550.38
31,1,2021,117443.02
31,2,2021,146795.29
31,3,2021,146795.29
31,4,2021,177024.38
99,1,2021,93080.14
99,2,2021,53213.53
99,3,2021,53213.53
99,4,2021,75140.77
104,1,2021,95916.36
104,2,2021,88434.11
104,3,2021,88434.11
104,4,2021,98406.88
162,1,2021,428095.81
162,2,2021,311837.43
162,3,2021,380363.62
162,4,2021,440986.53
273,1,2021,127426.6
273,2,2021,97455.35
273,3,2021,127426.6
273,4,2021,109693.63
74,1,2021,295278.18
74,2,2021,266411.17
74,3,2021,279782.14
74,4,2021,264767.56
270,1,2021,135824.05
270,2,2021,103144.07
270,3,2021,139110.87
270,4,2021,113677.43
180,1,2021,176381.28
180,2,2021,149149.94
180,3,2021,169263.59
180,4,2021,169263.59
199,1,2021,172948.47
199,2,2021,111459.15
199,3,2021,181261.58
199,4,2021,118635.24
274,1,2021,118502.57
274,2,2021,140666.27
274,3,2021,135009.8
274,4,2021,135361.54
76,1,2021,152731.3
76,2,2021,146312.58
76,3,2021,166577.47
76,4,2021,166577.47
6,1,2021,466610.11
6,2,2021,420584.02
6,3,2021,468395.8
6,4,2021,413872.42
250,1,2021,890459.99
250,2,2021,877403.06
250,3,2021,965758.35
250,4,2021,813794.33
271,1,2021,157335.42
271,2,2021,141752.38
271,3,2021,156837.94
271,4,2021,141300.95
85,1,2021,183255.25
85,2,2021,161937.43
85,3,2021,176731.04
85,4,2021,147365.17
32,1,2021,390722.67
32,2,2021,345298.9
32,3,2021,333094.92
32,4,2021,333094.92
48,1,2021,270797.74
48,2,2021,235639.52
48,3,2021,226503.89
48,4,2021,264667.19
51,1,2021,143172.11
51,2,2021,117049.72
51,3,2021,126997.36
51,4,2021,123739.61
66,1,2021,578263.96
66,2,2021,503692.05
66,3,2021,503692.05
66,4,2021,508048.9
147,1,2021,177283.27
147,2,2021,181642.85
147,3,2021,181642.85
147,4,2021,179285.27
81,1,2021,79939.88
81,2,2021,80285.77
81,3,2021,70956.64
81,4,2021,79980.96
46,1,2021,85983.64
46,2,2021,76800.32
46,3,2021,76614.16
46,4,2021,64542.05
22,1,2021,65540.65
22,2,2021,69900.19
22,3,2021,67560.13
22,4,2021,68590.61
121,1,2021,246777.61
121,2,2021,239394.55
121,3,2021,282342.39
121,4,2021,249145.79
244,1,2021,126902.16
244,2,2021,132261.54
244,3,2021,136000.06
244,4,2021,98003.82
33,1,2021,104160.96
33,2,2021,100319.53
33,3,2021,111954.23
33,4,2021,48328.02
126,1,2021,668905.8
126,2,2021,582473.87
126,3,2021,660421.83
126,4,2021,561551.74
49,1,2021,260556.26
49,2,2021,294754.12
49,3,2021,290481.8
49,4,2021,249296.19
243,1,2021,53042.97
243,2,2021,46643.32
243,3,2021,45156.45
243,4,2021,26321.79
67,1,2021,92525.62
67,2,2021,62504.12
67,3,2021,29755.63
67,4,2021,30712.5
